"id","name","name_given","name_family","dob","gender","headshot","slug"
2101,"Gordon Stamp-Vincent","Gordon","Stamp-Vincent","","","",""
6761,"Grace Holman","Grace","Holman","","","",""
1409,"Grace Yogaretnam","Grace","Yogaretnam","","","",""
6833,"Graeme Bowbrick","Graeme","Bowbrick","","","",""
4438,"Graeme Dunn","Graeme","Dunn","","","",""
8222,"Graham Letto","Graham","Letto","","","",""
3915,"Grant Adam Krieger","Grant Adam","Krieger","","","",""
4402,"Grant Buck","Grant","Buck","","","",""
3885,"Grant Devine","Grant","Devine","","","",""
3069,"Grant Fraser","Grant","Fraser","","","",""
4805,"Grant Howell","Grant","Howell","","","",""
6973,"Grant Johnson","Grant","Johnson","","","",""
2387,"Grant Robertson","Grant","Robertson","","","",""
2523,"Greg Agar","Greg","Agar","","","",""
3504,"Greg Bonser","Greg","Bonser","","","",""
945,"Greg Byrne","Greg","Byrne","","","",""
1039,"Greg Chatterson","Greg","Chatterson","","","",""
863,"Greg Crompton","Greg","Crompton","","","",""
4236,"Greg Crowe","Greg","Crowe","","","",""
5673,"Glen McKinnon","Glen","McKinnon","","M","",""
3985,"Grant Hill","Grant","Hill","","M","polpics/3985.jpg",""
6739,"Gillian MacDonald","Gillian","MacDonald","","","",""
5465,"Glenn McLean","Glenn","McLean","","","",""
3490,"Gordon S McLeod","Gordon S","McLeod","","","",""
2518,"Gordon Scott McLeod","Gordon Scott","McLeod","","","",""
4379,"Graham Jake MacDonald","Graham Jake","MacDonald","","","",""
5466,"Graham T. McNamee","Graham T.","McNamee","","","",""
4033,"Grant McNally","Grant","McNally","","M","polpics/4033.jpg",""
5519,"Greg Edwards","Greg","Edwards","","","",""
6801,"Greg Eyolfson","Greg","Eyolfson","","","",""
3503,"Greg Gogan","Greg","Gogan","","","",""
3932,"Greg Klassen","Greg","Klassen","","","",""
5707,"Greg Krawchuk","Greg","Krawchuk","","","",""
8269,"Greg Malone","Greg","Malone","","","",""
3314,"Greg Martin","Greg","Martin","","","",""
3286,"Greg Moors","Greg","Moors","","","",""
7712,"Greg Novini","Greg","Novini","","","",""
4722,"Greg Robertson","Greg","Robertson","","","",""
246,"Gerry Ritz","Gerry","Ritz","1951-08-19","M","polpics/246_1.jpg","gerry-ritz"
4472,"Greg Stock","Greg","Stock","","","",""
7733,"Greg W. Roberts","Greg W.","Roberts","","","",""
2370,"Greg Walling","Greg","Walling","","","",""
2090,"Greg Watrich","Greg","Watrich","","","",""
5439,"Greg Weadick","Greg","Weadick","","","",""
7045,"Greg Wyborn","Greg","Wyborn","","","",""
5718,"Greg Yost","Greg","Yost","","","",""
5970,"Greg Zolad","Greg","Zolad","","","",""
6160,"Gregg Crealock","Gregg","Crealock","","","",""
7157,"Gregg Murphy","Gregg","Murphy","","","",""
1902,"Gregory Nyholt","Gregory","Nyholt","","","",""
3969,"Gregory Toogood","Gregory","Toogood","","","",""
6100,"Gregory Wayne Roberts","Gregory Wayne","Roberts","","","",""
2493,"Greig Mordue","Greig","Mordue","","","",""
3769,"Gretchen Schwarz","Gretchen","Schwarz","","","",""
8085,"Grégoire Deguire","Grégoire","Deguire","","","",""
5140,"Grégoire Faber","Grégoire","Faber","","","",""
3697,"Guillaume Desjardins","Guillaume","Desjardins","","","",""
7949,"Guillaume Dumas","Guillaume","Dumas","","","",""
2805,"Guillaume Dussault","Guillaume","Dussault","","","",""
4632,"Gul Nawaz","Gul","Nawaz","","","",""
7609,"Gulam Mohamed","Gulam","Mohamed","","","",""
3065,"Gulzar Cheema","Gulzar","Cheema","","","",""
3047,"Gurbux Saini","Gurbux","Saini","","","",""
5717,"Gurdeep Singh","Gurdeep","Singh","","","",""
3312,"Gurdev Sigh Mattu","Gurdev Sigh","Mattu","","","",""
5861,"Gurdev Singh","Gurdev","Singh","","","",""
4420,"Gurdish Mangat","Gurdish","Mangat","","","",""
4423,"Gurinder Malhi","Gurinder","Malhi","","","",""
1942,"Gus Gutoski","Gus","Gutoski","","","",""
7433,"Gus Klovan","Gus","Klovan","","","",""
3407,"Gustavo Granados-Ocon","Gustavo","Granados-Ocon","","","",""
5066,"Guy Amyot","Guy","Amyot","","","",""
4513,"Guy Belle-Isle","Guy","Belle-Isle","","","",""
1874,"Guy Berger","Guy","Berger","","","",""
953,"Guy Bergeron","Guy","Bergeron","","","",""
8080,"Guy Boutin","Guy","Boutin","","","",""
6578,"Guy C. Germain","Guy C.","Germain","","","",""
7916,"Guy Chartrand","Guy","Chartrand","","","",""
2831,"Guy Côté","Guy","Côté","","M","",""
7946,"Guy D'Amours","Guy","D'Amours","","","",""
8059,"Guy David","Guy","David","","","",""
3657,"Guy De Coste","Guy","De Coste","","","",""
938,"Guy Dufort","Guy","Dufort","","","",""
2530,"Guy Dumas","Guy","Dumas","","","",""
5084,"Guy Fortin","Guy","Fortin","","","",""
7100,"Guy Harvey","Guy","Harvey","","","",""
4798,"Guy Hunter","Guy","Hunter","","","",""
871,"Guy Joncas","Guy","Joncas","","","",""
8323,"Guy Lever","Guy","Lever","","","",""
7036,"Guy Pickell","Guy","Pickell","","","",""
7904,"Guy Ricard","Guy","Ricard","","","",""
8005,"Guy Sanfaçon","Guy","Sanfaçon","","","",""
3750,"Guy St-Julien","Guy","St-Julien","","M","",""
935,"Guy-Léonard Tremblay","Guy-Léonard","Tremblay","","","",""
5263,"Guylaine St-Georges","Guylaine","St-Georges","","","",""
7892,"Guymond Fortin","Guymond","Fortin","","","",""
1858,"Gwyneth Helen Grant","Gwyneth Helen","Grant","","","",""
6749,"Genther Heinrich Smuda","Genther Heinrich","Smuda","","","",""
5224,"Gérald L'Ecuyer","Gérald","L'Ecuyer","","","",""
7945,"Gérald Lacoste","Gérald","Lacoste","","","",""
3659,"Gérald Nicolas","Gérald","Nicolas","","","",""
3736,"Gérard Binet","Gérard","Binet","","M","",""
7823,"Gérard Guy","Gérard","Guy","","","",""
928,"Gérard Labelle","Gérard","Labelle","","","",""
4993,"Gérard Latulippe","Gérard","Latulippe","","","",""
2730,"Gérard Leclerc","Gérard","Leclerc","","","",""
4946,"Gérard Parent","Gérard","Parent","","","",""
7067,"Gérard Snow","Gérard","Snow","","","",""
3920,"H. Ken Sahil","H. Ken","Sahil","","","",""
3158,"H. MR Sandhu","H. MR","Sandhu","","","",""
3124,"H. Pummy Kaur","H. Pummy","Kaur","","","",""
4316,"Habib Kilisli","Habib","Kilisli","","","",""
2611,"Habib Zaidi","Habib","Zaidi","","","",""
6467,"Hagop Karlozian","Hagop","Karlozian","","","",""
2629,"Haida Arsenault-Antolick","Haida","Arsenault-Antolick","","","",""
7528,"Haig Baronikian","Haig","Baronikian","","","",""
4043,"Hal H. Singleton","Hal H.","Singleton","","","",""
6766,"Hal Singleton","Hal","Singleton","","","",""
4548,"Hamish Jamie Campbell","Hamish Jamie","Campbell","","","",""
1457,"Hana Razga","Hana","Razga","","","",""
6327,"Hannah Rogers","Hannah","Rogers","","","",""
3094,"Gurmant Grewal","Gurmant","Grewal","","M","polpics/3094.jpg",""
7070,"Guy Arseneault","Guy","Arseneault","","M","polpics/7070.jpg",""
1047,"Greg McClinchey","Greg","McClinchey","","","",""
3041,"Hanne Gidora","Hanne","Gidora","","","",""
6983,"Hans C. Kjear","Hans C.","Kjear","","","",""
5153,"Hans Marotte","Hans","Marotte","","","",""
7517,"Hans Strikwerda","Hans","Strikwerda","","","",""
5436,"Hansa Thaleshvar","Hansa","Thaleshvar","","","",""
6074,"Hardial Bains","Hardial","Bains","","","",""
4430,"Hardial Sangha","Hardial","Sangha","","","",""
1509,"Harjit Daudharia","Harjit","Daudharia","","","",""
2991,"Harlan Light","Harlan","Light","","","",""
3116,"Harley J. Harasym","Harley J.","Harasym","","","",""
6541,"Harmon Van Bergen","Harmon","Van Bergen","","","",""
7802,"Harold Anthony Quesnel","Harold Anthony","Quesnel","","","",""
3900,"Harold Cardinal","Harold","Cardinal","","","",""
5740,"Harold Culbert","Harold","Culbert","","M","",""
46,"Gord Brown","Gord","Brown","1960-08-31","M","polpics/46_1.jpg","gord-brown"
6238,"Harold Downs","Harold","Downs","","","",""
4268,"Harold Dyck","Harold","Dyck","","","",""
285,"Greg Thompson","Greg","Thompson","1947-03-28","M","polpics/285.jpg","greg-thompson"
12,"Gérard Asselin","Gérard","Asselin","1950-04-19","M","polpics/12.jpg","gerard-asselin"
2062,"Harold Henn","Harold","Henn","","","",""
1001,"Harold J. Ludwig","Harold J.","Ludwig","","","",""
4076,"Harold John Ludwig","Harold John","Ludwig","","","",""
5524,"Harold Ludwig","Harold","Ludwig","","","",""
7342,"Harold Rowe","Harold","Rowe","","","",""
5787,"Harold Silas Ruby","Harold Silas","Ruby","","","",""
1109,"Harold Stephan","Harold","Stephan","","","",""
7465,"Harry Bright","Harry","Bright","","","",""
7537,"Harry Brightwell","Harry","Brightwell","","","",""
7170,"Harry Chadwick","Harry","Chadwick","","","",""
4618,"Harry Dhaliwal","Harry","Dhaliwal","","","",""
6660,"Harry Garfinkle","Harry","Garfinkle","","","",""
5494,"Harry Hannis","Harry","Hannis","","","",""
2079,"Harry Naegel","Harry","Naegel","","","",""
7951,"Harry Polansky","Harry","Polansky","","","",""
7119,"Harry Pollett","Harry","Pollett","","","",""
5371,"Harry Sekhon","Harry","Sekhon","","","",""
5831,"Harry Verran","Harry","Verran","","M","",""
5505,"Harry Wiens","Harry","Wiens","","","",""
5298,"Harry Zamonsky","Harry","Zamonsky","","","",""
6573,"Harvey A. Scott","Harvey A.","Scott","","","",""
3904,"Harvey Alex Scott","Harvey Alex","Scott","","","",""
3144,"Harvey Grigg","Harvey","Grigg","","","",""
4383,"Harvey Henderson","Harvey","Henderson","","","",""
4897,"Hassan Husseini","Hassan","Husseini","","","",""
3003,"Hayley Phillips","Hayley","Phillips","","","",""
7768,"Haytoug Chamlian","Haytoug","Chamlian","","","",""
4340,"Hayward Broomfield","Hayward","Broomfield","","","",""
2114,"Heathcliff Dionysus Campbell","Heathcliff Dionysus","Campbell","","","",""
1199,"Heather Carter","Heather","Carter","","","",""
5809,"Heather Foley","Heather","Foley","","","",""
4703,"Heather Hanson","Heather","Hanson","","","",""
762,"Heather Jewell","Heather","Jewell","","","",""
7739,"Heather Robertson","Heather","Robertson","","","",""
7725,"Heather Sinclair","Heather","Sinclair","","","",""
6907,"Heather Stilwell","Heather","Stilwell","","","",""
6795,"Heather Suggitt","Heather","Suggitt","","","",""
4676,"Heather-Jane Robertson","Heather-Jane","Robertson","","","",""
4748,"Hec Clouthier","Hec","Clouthier","","M","",""
2246,"Hector Morrison","Hector","Morrison","","","",""
1041,"Heesung Kim","Heesung","Kim","","","",""
6644,"Heide Zeeper","Heide","Zeeper","","","",""
1345,"Heidi Loewen-Steffano","Heidi","Loewen-Steffano","","","",""
6010,"Heidi Strasser","Heidi","Strasser","","","",""
6185,"Helen Breslauer","Helen","Breslauer","","","",""
5971,"Helen C. Cooper","Helen C.","Cooper","","","",""
2409,"Helen Forsey","Helen","Forsey","","","",""
1222,"Helen Kormendy","Helen","Kormendy","","","",""
959,"Helen M. Wilson","Helen M.","Wilson","","","",""
5053,"Helen Ouellet","Helen","Ouellet","","","",""
5418,"Helen Stephenson","Helen","Stephenson","","","",""
2175,"Helen Sterzer","Helen","Sterzer","","","",""
2952,"Helen Yum","Helen","Yum","","","",""
3315,"Helen-Anne Embry","Helen-Anne","Embry","","","",""
6164,"Helene Darisse","Helene","Darisse","","","",""
4540,"Helene Darisse-Yildirim","Helene","Darisse-Yildirim","","","",""
5981,"Helmut Braun","Helmut","Braun","","","",""
7184,"Helmut Kurmis","Helmut","Kurmis","","","",""
5322,"Hem Juttla","Hem","Juttla","","","",""
8004,"Henri Gagnon","Henri","Gagnon","","","",""
3726,"Henri Gauvin","Henri","Gauvin","","","",""
2478,"Henri Sader","Henri","Sader","","","",""
8020,"Henri-Paul Brassard","Henri-Paul","Brassard","","","",""
4134,"Henry A. Dunbar","Henry A.","Dunbar","","","",""
7575,"Henry A. Roess","Henry A.","Roess","","","",""
4625,"Henry Beer","Henry","Beer","","","",""
4253,"Henry C. Dyck","Henry C.","Dyck","","","",""
8284,"Henry Dayday","Henry","Dayday","","","",""
8154,"Henry Garman","Henry","Garman","","","",""
5820,"Henry Van Berkel","Henry","Van Berkel","","","",""
8276,"Henry Zeifman","Henry","Zeifman","","","",""
1046,"Henry Zekveld","Henry","Zekveld","","","",""
751,"Herb Davis","Herb","Davis","","","",""
4738,"Herb Wiseman","Herb","Wiseman","","","",""
7182,"Herman Kruis","Herman","Kruis","","","",""
5939,"Herman Plas","Herman","Plas","","","",""
6850,"Hermann Bruns","Hermann","Bruns","","","",""
4208,"Herschel Hardin","Herschel","Hardin","","","",""
2916,"Herta Barron","Herta","Barron","","","",""
2675,"Heward Grafftey","Heward","Grafftey","","","",""
791,"Hijal De Sarkar","Hijal","De Sarkar","","","",""
3227,"Hilaire Rousselle","Hilaire","Rousselle","","","",""
4873,"Herb Gray","Herb","Gray","","M","polpics/4873.jpg",""
4206,"Herb Dhaliwal","Herb","Dhaliwal","","M","polpics/4206.jpg",""
6729,"Herb Grubel","Herb","Grubel","","M","polpics/6729.jpg",""
5689,"Heather MacK","Heather","MacK","","","",""
1152,"Hilary Crowley","Hilary","Crowley","","","",""
6790,"Hilda Bechler","Hilda","Bechler","","","",""
4371,"Hilda Stevens","Hilda","Stevens","","","",""
7307,"Hill Cox","Hill","Cox","","","",""
3083,"Hira Chopra","Hira","Chopra","","","",""
7376,"Holly Baker","Holly","Baker","","","",""
1451,"Holly Heffernan","Holly","Heffernan","","","",""
2228,"Holly Pike","Holly","Pike","","","",""
1521,"Hondo Arendt","Hondo","Arendt","","","",""
6072,"Howard Bertram","Howard","Bertram","","","",""
5169,"Howard Bruce","Howard","Bruce","","","",""
1981,"Howard Forsyth","Howard","Forsyth","","","",""
862,"Howard Galganov","Howard","Galganov","","","",""
2832,"Howard M. Bruce","Howard M.","Bruce","","","",""
1579,"Howard Story","Howard","Story","","","",""
913,"Hubert Pichet","Hubert","Pichet","","","",""
749,"Hugh Arrison","Hugh","Arrison","","","",""
8148,"Hugh Owens","Hugh","Owens","","","",""
7163,"Hugh Prendergast","Hugh","Prendergast","","","",""
7201,"Hugh Ramolla","Hugh","Ramolla","","","",""
7982,"Hugh Rowe","Hugh","Rowe","","","",""
5335,"Hugh Walker","Hugh","Walker","","","",""
783,"Huguette Allen","Huguette","Allen","","","",""
2869,"Huguette Guilhaumon","Huguette","Guilhaumon","","","",""
3075,"Huguette Plourde","Huguette","Plourde","","","",""
2863,"Hugô St-Onge","Hugô","St-Onge","","","",""
5112,"Hélène Alarie","Hélène","Alarie","","F","",""
7864,"Hélène Bois","Hélène","Bois","","","",""
6397,"Hélène C. Scherrer","Hélène","C. Scherrer","","","",""
2776,"Hélène Chalifour Scherrer","Hélène","Chalifour Scherrer","","","",""
1212,"Hélène H. Leone","Hélène H.","Leone","","","",""
2723,"Hélène Héroux","Hélène","Héroux","","","",""
3231,"Hélène Lapointe","Hélène","Lapointe","","","",""
3968,"Hélène Narayana","Hélène","Narayana","","","",""
8052,"Hélène Riendeau","Hélène","Riendeau","","","",""
7812,"Hélène Tremblay","Hélène","Tremblay","","","",""
7652,"Iain Angus","Iain","Angus","","","",""
4810,"Ian Campbell","Ian","Campbell","","","",""
5738,"Ian Hamilton","Ian","Hamilton","","","",""
1977,"Ian Hopfe","Ian","Hopfe","","","",""
6913,"Ian Isbister","Ian","Isbister","","","",""
4891,"Ian Knight","Ian","Knight","","","",""
4826,"Ian M. Sinclair","Ian M.","Sinclair","","","",""
7447,"Ian Munro","Ian","Munro","","","",""
4589,"Ian Murray","Ian","Murray","","M","",""
849,"Ian Nichols","Ian","Nichols","","","",""
7484,"Ian R. Lee","Ian R.","Lee","","","",""
2305,"Ian Raymond Chiocchio","Ian Raymond","Chiocchio","","","",""
7749,"Ian Roberts","Ian","Roberts","","","",""
4890,"Ian Scott","Ian","Scott","","","",""
3211,"Ian Scott","Ian","Scott","","","",""
5896,"Ian Smyth","Ian","Smyth","","","",""
670,"Ian Sutherland","Ian","Sutherland","","","",""
6572,"Ian Thorn","Ian","Thorn","","","",""
6135,"Ian Town","Ian","Town","","","",""
1444,"Ian Vaughan","Ian","Vaughan","","","",""
2123,"Ian Waddell","Ian","Waddell","","","",""
2287,"Ian West","Ian","West","","","",""
3522,"Ian Woods","Ian","Woods","","","",""
6609,"Ida Bugmann","Ida","Bugmann","","","",""
1903,"Imre Pallagi","Imre","Pallagi","","","",""
4210,"Imtiaz Popat","Imtiaz","Popat","","","",""
674,"Indira Saroya","Indira","Saroya","","","",""
1846,"Ingrid Hein","Ingrid","Hein","","","",""
4294,"Inka Milewski","Inka","Milewski","","","",""
5951,"Iqbal Sumbal","Iqbal","Sumbal","","","",""
5639,"Irene Louise Schmidt","Irene Louise","Schmidt","","","",""
3476,"Irene Tietz","Irene","Tietz","","","",""
3593,"Irené Novaczek","Irené","Novaczek","","","",""
5720,"Iris Taylor","Iris","Taylor","","","",""
2157,"Iris Yawney","Iris","Yawney","","","",""
2205,"Irka Laplante","Irka","Laplante","","","",""
1064,"Irma DeVries","Irma","DeVries","","","",""
5074,"Irma Ortiz","Irma","Ortiz","","","",""
2595,"Irma Ruiter","Irma","Ruiter","","","",""
2781,"Isa Gros-Louis","Isa","Gros-Louis","","","",""
7068,"Isaac J. Legere","Isaac J.","Legere","","","",""
5586,"Isaac Sobol","Isaac","Sobol","","","",""
7630,"Isabel Bassett","Isabel","Bassett","","","",""
2317,"Isabel Metcalfe","Isabel","Metcalfe","","","",""
7318,"Isabel Millman","Isabel","Millman","","","",""
1470,"Isabel Paynter","Isabel","Paynter","","","",""
1791,"Isabelle Maguire","Isabelle","Maguire","","","",""
2686,"Isabelle Martineau","Isabelle","Martineau","","","",""
3795,"Isabelle Mignault","Isabelle","Mignault","","","",""
4992,"Isabelle Thivierge","Isabelle","Thivierge","","","",""
2791,"Isabelle Tremblay","Isabelle","Tremblay","","","",""
2879,"Ishrat Alam","Ishrat","Alam","","","",""
1488,"Ismet Yetisen","Ismet","Yetisen","","","",""
7710,"Howard McCurdy","Howard","McCurdy","","","",""
6655,"Hugh Hanrahan","Hugh","Hanrahan","","M","polpics/6655.jpg",""
4223,"Ian McKay","Ian","McKay","","","",""
2275,"Howie MacDonald","Howie","MacDonald","","","",""
7129,"Hugh MacKenzie","Hugh","MacKenzie","","","",""
7356,"Ian MacFarlane","Ian","MacFarlane","","","",""
